"anio" "mes" "ppAcc" "mTmax" "mTmin"
1974 11 -8.5472222222222 -2.6636954935231 -0.612961138478399
1974 12 -6.3305555555556 -4.7127628949862 0.41497677460552
1975 1 -7.1421052631579 0.505359756454599 2.92945085182367
1975 2 0.605128205128199 1.0143042632124 4.59196714524296
1975 3 -6.16315789473684 -2.1697085455574 3.6249575551782
1975 5 -23.0435897435897 2.9622039358185 2.4795258260105
1975 6 -26.1846153846154 2.661483727001 1.229448865311
1975 7 47.4051282051282 -1.3969534050179 -1.1809346567411
1975 8 73.0833333333333 -3.1123591909883 -0.462986431131601
1975 9 47.7472222222222 -2.6452458999777 -0.3538404893674
1975 10 -21.9972222222222 -1.2489313686446 1.8671097172442
1975 11 -14.5472222222222 -3.8136954935231 3.2537055281883
1975 12 25.1694444444444 -2.5192145078894 1.30207354879907
1976 1 -8.1421052631579 -2.2333499209648 -1.50603301914408
1976 2 -8.8948717948718 3.3511269233109 0.13445482997207
1976 3 -4.16315789473684 -1.2019666100735 2.560441426146
1976 4 50.5594594594595 -3.0471398985192 3.9813572192883
1976 5 14.9564102564103 -5.6313444512783 -0.794667722376602
1976 6 -9.6846153846154 1.8781503936676 2.279448865311
1976 7 181.405128205128 -9.555017921147 -2.9228701406121
1976 8 -35.9166666666667 -1.4188108038915 -0.4952444956477
1976 9 -52.7527777777778 -4.9585792333111 -0.120507156034002
1976 10 -9.9972222222222 -2.5940926589672 1.2703355236958
1976 11 130.452777777778 -12.6770288268564 -5.02962780514507
1976 12 11.1694444444444 -8.3159887014378 -0.58502322539448
1977 1 -1.1421052631579 -8.1172208887067 -0.97377495462795
1977 2 -3.3948717948718 -6.7678385939305 1.55625285952872
1977 3 -7.16315789473684 -2.4922891907187 4.4959252971137
1977 4 -3.4405405405405 -5.0838065651859 3.448023885955
1977 5 -20.0435897435897 -0.828118644826699 3.3182355034299
1977 6 -16.1846153846154 -0.305182939665698 -0.00388446802239883
1977 7 -35.5948717948718 0.0546594982078972 1.2222911497105
1977 8 -17.9166666666667 -0.0478430619560015 1.3434651817716
1977 9 -42.2527777777778 -1.583341138073 -0.722888108415003
1977 10 -9.4972222222222 -0.700544271870399 -0.358696734368699
1977 11 -14.5472222222222 1.5029711731436 -0.362961138478399
1977 12 -7.8305555555556 -0.948246765953897 -1.73018451571706
1978 1 -7.6421052631579 -2.9430273403196 -2.57054914817633
1978 2 -7.8948717948718 -4.1464100225019 -2.10446142618557
1978 3 -7.16315789473684 -2.8761601584606 -2.2782682512734
1978 4 -5.9405405405405 0.012860101480797 0.598023885955001
1978 5 -20.0435897435897 1.4783329680765 2.3666226002041
1978 6 -14.1846153846154 3.0281503936676 0.979448865310999
1978 7 -34.5948717948718 1.828853046595 0.867452440033102
1978 8 36.0833333333333 -1.5317140296979 -1.317825140809
1978 9 15.7472222222222 -3.2752458999777 0.569492843966
1978 10 -14.9972222222222 -2.9424797557414 1.4154968140184
1978 11 -1.0472222222222 0.119637839810199 2.6703721948549
1978 12 -9.3305555555556 0.371108072755803 2.51175096815391
1979 1 -7.6421052631579 -2.4139950822551 -2.74796850301504
1979 2 -8.3948717948718 -0.407124308216201 -1.97946142618557
1979 3 13.8368421052632 -0.5084182229768 -0.2621392190153
1979 4 -4.9405405405405 1.8295267681475 0.964690552621601
1979 5 -16.5435897435897 3.3976878067862 0.0601709873008005
1979 6 8.8153846153846 1.711483727001 -0.1872178013557
1979 7 -35.5948717948718 4.9578853046595 3.0287427626137
1979 8 -31.4166666666667 2.9198988735279 1.5531426011265
1979 9 -35.2527777777778 2.4447541000223 -0.1038404893674
1979 10 -36.4972222222222 4.1059073410328 -1.4393418956591
1979 11 -4.0472222222222 -0.0636954935231024 -0.74629447181173
1979 12 32.1694444444444 -0.712762894986199 -0.10115225765254
1980 1 -13.1421052631579 2.602133950003 2.39719278730754
1980 2 6.1051282051282 -1.7350799732408 -0.0034762045106902
1980 3 -7.16315789473684 3.8786785512168 0.834634974533101
1980 4 -14.4405405405405 0.162860101480799 -1.351976114045
1980 5 0.956410256410301 2.8815587745281 1.8988806647202
1980 6 -26.1846153846154 5.261483727001 3.0127821986443
1980 7 -35.5948717948718 5.81272401433689 3.6093879239041
1980 8 76.5833333333333 -0.370423707117304 1.0047555043523
1980 9 -36.7527777777778 4.3547541000223 1.9128261772993
1980 10 -3.4972222222222 1.0091331474844 -0.5845031859816
1980 11 2.9527777777778 -0.1636954935231 -2.8629611384784
1980 12 -4.3305555555556 -0.519214507889398 0.10529935525068
1981 1 29.3578947368421 -3.039801533868 -1.05442011591827
1981 2 3.1051282051282 -1.7892671653591 -0.533032854757001
1981 3 10.3368421052632 -3.0987408036219 -1.6008488964347
1981 4 63.0594594594595 -3.6704732318525 -0.4186427807117
1981 5 13.7564102564103 -2.6668283222461 -1.7624096578605
1981 6 53.3153846153846 -2.3718496063324 -0.787217801355702
1981 7 -10.0948717948718 -0.590501792114701 -0.874483043837898
1981 8 41.0833333333333 0.484415002560098 -1.0436315924219
1981 9 -37.7527777777778 -0.3919125666444 -0.570507156034001
1981 10 -8.4972222222222 1.0091331474844 0.3509806849861
1981 11 -14.5472222222222 4.5529711731436 -2.09629447181173
1981 12 -9.3305555555556 4.5323983953364 -0.10115225765254
1982 1 -13.1421052631579 5.0698758854868 -1.26409753527311
1982 2 -5.8948717948718 -1.3428385939305 -2.83660428332843
1982 3 -2.66315789473684 2.2335172608942 -1.3105263157895
1982 4 7.5594594594595 1.2795267681475 0.0646905526216006
1982 5 30.2564102564103 -3.650699289988 -1.4398290126992
1982 6 -14.1846153846154 -0.188516272999003 -0.120551134689002
1982 7 1.9051282051282 0.683691756272395 -0.0841604631926991
1982 8 -10.4166666666667 0.629576292882696 -0.0275025601638994
1982 9 -43.7527777777778 1.4247541000223 -0.170507156034002
1982 10 -27.9972222222222 0.315584760387598 -1.5683741537236
1982 11 -0.0472222222221994 -0.930362160189802 -3.09629447181173
1982 12 3.6694444444444 0.577559685659001 -1.32695870926544
1983 1 22.8578947368421 -1.7494789532228 -1.95764592236988
1983 2 12.6051282051282 0.803589977498099 -1.69374714047128
1983 3 4.83684210526316 0.798033389926502 -2.90730050933791
1983 4 -14.4405405405405 -0.820473231852503 -4.2853094473784
1983 5 76.9564102564103 0.929945871302301 -1.407570948183
1983 6 -18.1846153846154 -0.205182939665697 -1.370551134689
1983 7 26.4051282051282 -2.5743727598566 -1.7131927212572
1983 8 15.0833333333333 0.484415002560098 -0.801696108551003
1983 9 -7.75277777777779 -0.0752458999777019 -1.020507156034
1983 10 -5.9972222222222 0.0736492765165977 -1.1006322182397
1983 11 -14.5472222222222 4.4363045064769 -1.09629447181173
1983 12 -10.3305555555556 -2.8041607444485 -4.63824903184609
1984 1 112.357894736842 -5.6720595983841 -2.32861366430537
1984 2 -7.3948717948718 0.730437268138498 -2.69313137692449
1984 5 32.4564102564103 0.9944620003346 -1.5043451417314
1984 6 -8.0846153846154 -2.238516272999 -1.4538844680224
1984 7 40.9051282051282 0.248207885304595 -0.358354011579799
1985 1 33.3578947368421 -3.6881886306422 -3.60280721269246
1985 2 -1.3948717948718 -2.5571243082162 -2.99731856904271
1985 3 -1.16315789473684 -0.234224674589697 -0.0363327674023992
1985 4 -1.4405405405405 0.262860101480797 -1.1853094473784
1985 5 5.4564102564103 -0.0216670319234993 -0.939829012699199
1985 6 -4.1846153846154 0.228150393667597 -1.0538844680224
1985 7 -3.0948717948718 0.280465949820794 -1.1164185277088
1985 8 -31.9166666666667 1.4682859703021 0.00475550435229977
1985 10 -23.4972222222222 1.4607460507102 -0.0683741537235996
1985 12 -5.3305555555556 -0.712762894986199 -3.61728128991061
1986 1 -13.1421052631579 3.0537468532288 -2.37054914817633
1986 2 -8.8948717948718 2.8893042632124 -1.39017571189985
1986 3 -7.16315789473684 0.9431946802491 -2.7782682512734
1986 4 3.0594594594595 2.2961934348141 1.1813572192883
1986 5 -17.5435897435897 0.349300710012002 -0.246280625602399
1986 6 -0.684615384615402 -1.688516272999 -1.3472178013557
1986 7 -28.0948717948718 -0.0421146953405014 -0.955128205128197
1986 8 -28.9166666666667 1.2908666154634 0.537013568868399
1986 9 -10.2527777777778 1.5880874333556 1.4128261772993
1986 10 268.502777777778 -1.2811894331608 -0.5199870569494
1986 11 -4.5472222222222 -0.0970288268564019 -0.612961138478399
1986 12 43.1694444444444 -3.8256661207926 -0.0688941931364102
1987 1 -0.1421052631579 -0.478511211287302 -3.18345237398279
1987 2 17.1051282051282 -1.9856957367876 -1.69374714047128
1987 3 -0.16315789473684 -4.1374504810413 -4.2298811544992
1987 4 27.5594594594595 -3.0371398985192 -4.9353094473784
1987 5 -7.5435897435897 -0.989408967407297 -1.3269257868927
1987 6 -13.1846153846154 -0.521849606332403 -0.153884468022401
1987 7 20.9051282051282 -0.461469534050202 -0.809966914805599
1987 8 -17.9166666666667 1.25860855094719 0.778949052739399
1987 9 -11.2527777777778 -0.178579233311101 -0.520507156034
1987 10 -22.4972222222222 0.218810566839199 -1.8586967343687
1987 11 -11.5472222222222 -0.947028826856403 -2.6629611384784
1987 12 -2.8305555555556 0.980785492110602 -1.03663612862028
1988 1 -10.1421052631579 -3.6075434693519 -2.98990398688601
1988 2 -1.8948717948718 -1.7005972146202 -2.46899344589
1988 3 -4.16315789473684 -0.218095642331598 -2.7298811544992
1988 4 1.5594594594595 -0.3704732318525 -1.801976114045
1988 5 3.4564102564103 -1.8442476770848 -1.0043451417314
1988 6 -9.6846153846154 -0.505182939665701 -0.9372178013557
1988 7 -30.5948717948718 -0.0421146953405014 0.383581472291201
1988 8 83.0833333333333 -0.418810803891503 -0.333954173067102
1988 9 150.247222222222 -0.0285792333111026 -0.520507156034
1989 1 -7.6421052631579 3.118262982261 1.67138633569463
1989 2 1.1051282051282 -1.5928385939305 -3.44374714047128
1989 3 -7.16315789473684 -0.5084182229768 -3.76213921901533
1989 4 0.5594594594595 1.6628601014808 -1.4186427807117
1989 5 -19.5435897435897 2.5428490971088 0.673074213107299
1989 6 -9.6846153846154 1.5281503936676 -0.1038844680224
1989 7 -35.5948717948718 0.764336917562694 -0.148676592224998
1989 8 19.0833333333333 -1.3381656426012 -0.0436315924218995
1989 9 1.24722222222221 0.8714207666889 -1.420507156034
1989 10 -36.4972222222222 0.912358953936 -3.6490193150139
1989 11 -9.5472222222222 2.3529711731436 -1.49629447181173
1989 12 42.1694444444444 -3.2288919272442 -5.24631354797512
1990 1 -6.1421052631579 2.9085855629062 0.0262250453720503
1990 2 4.1051282051282 2.1750185489266 -1.158032854757
1990 3 -1.86315789473684 -1.8955149971703 -1.3266553480476
1990 4 30.5594594594595 -1.7038065651859 -1.6353094473784
1990 5 -15.5435897435897 1.1234942583991 0.3182355034299
1990 6 -26.1846153846154 2.1781503936676 1.2461155319776
1990 7 -17.5948717948718 0.538530465949798 -0.245450785773297
1990 9 -0.252777777777794 -1.4119125666444 -0.253840489367402
1990 10 62.0027777777778 -0.877963626709199 -2.6974064117881
1990 11 -12.0472222222222 0.436304506476898 -1.57962780514507
1990 12 -9.3305555555556 1.9162693630783 -2.64953935442674
1991 1 -9.1421052631579 0.9408436274223 -1.0866781804344
1991 2 -7.3948717948718 0.175018548926598 -1.39017571189985
1991 3 -7.16315789473684 3.5883559705716 -0.439558573853999
1991 4 -11.9405405405405 2.6128601014808 -0.985309447378398
1991 5 -21.0435897435897 0.607365226140999 0.431138729236299
1991 6 111.315384615385 -1.0051829396657 -0.237217801355701
1991 7 -16.0948717948718 1.0702508960573 0.491645988420203
1991 11 14.4527777777778 -0.897028826856403 -0.546294471811729
1991 12 11.3694444444444 -2.5837306369217 2.96336387137972
1992 2 6.5051282051282 0.920092440552299 0.41031689893758
1992 3 -5.66315789473684 4.3544850028297 1.329258630447
1992 4 19.0594594594595 2.3795267681475 -2.5186427807117
1992 5 32.4564102564103 -0.795860580310599 -3.5849903030217
1992 6 -12.4846153846154 1.1448170603343 -0.520551134689001
1992 7 -24.3948717948718 0.619175627240097 -0.2777088502895
1992 8 -24.8166666666667 -0.434939836149503 -1.1629864311316
1992 9 13.3472222222222 1.0547541000223 -0.0705071560340009
1992 10 -5.7972222222222 1.5413912120005 -1.7135354440462
1992 11 -1.5472222222222 -1.5636954935231 -0.679627805145069
1992 12 12.4694444444444 0.8678822663042 0.54400903267004
1993 1 -4.0421052631579 0.0537468532288017 1.62299923892044
1993 2 -6.8948717948718 -0.717838593930502 0.645538573814429
1993 3 -0.86315789473684 -0.201966610073498 -0.4879456706282
1993 4 3.0594594594595 0.312860101480798 -0.651976114044999
1993 5 20.8564102564103 -1.4732799351493 -2.1978935288282
1993 6 18.7153846153846 -2.8551829396657 -0.653884468022401
1993 7 -35.5948717948718 -0.800179211469604 -0.438999172870098
1993 8 -25.1166666666667 -0.0478430619560015 -0.398470302099302
1993 9 7.5472222222222 -0.445245899977703 -0.337173822700702
1993 10 -27.0972222222222 -0.1037700783221 0.254206491437701
1993 11 -3.5472222222222 -0.130362160189801 -0.0462944718116987
1993 12 -10.3305555555556 1.1904629114654 3.70529935525071
1994 1 -6.0421052631579 1.1827791112933 2.46170891633979
1994 2 -8.3948717948718 0.460732834640897 1.07411000238586
1994 3 12.3368421052632 0.4431946802491 -0.00407470288629952
1994 4 -10.4405405405405 0.679526768147497 -0.451976114044999
1994 5 -14.5435897435897 -1.2797315480525 0.350493567946
1994 6 -18.6846153846154 1.1448170603343 -0.453884468022402
1994 7 -31.7948717948718 2.1998207885304 0.4319685690654
1994 8 -23.5166666666667 -0.0478430619560015 0.053142601126499
1994 9 -50.3527777777778 1.1880874333556 -0.0705071560340009
1994 10 -8.1972222222222 0.767197663613398 1.2219484269216
1994 11 -7.5472222222222 2.5363045064769 4.0537055281883
1994 12 6.8694444444444 0.190462911465403 3.38271871008939
1995 1 -11.1421052631579 1.7311662080675 1.59074117440431
1995 2 -1.8948717948718 2.7464471203552 1.57411000238586
1995 3 -3.96315789473684 -0.589063384267099 0.0281833616298002
1995 4 -12.7405405405405 1.2795267681475 0.281357219288301
1995 5 1.9564102564103 0.913816839044301 1.0279129227847
1995 6 -20.1846153846154 -0.621849606332397 0.3127821986443
1995 7 -11.3948717948718 1.4256272401434 0.786807278742803
1995 8 53.2833333333333 -1.5962301587302 0.440239375319997
1995 9 -40.2527777777778 0.9214207666889 0.5628261772993
1995 10 -20.4972222222222 2.8639718571618 0.931625846276399
1995 11 -1.6472222222222 2.3363045064769 2.3203721948549
1995 12 2.4694444444444 1.5130435566267 1.67304129073456
1996 1 5.3578947368421 3.4408436274223 1.33267665827528
1996 2 -9.8948717948718 2.6442303715867 1.30686862307551
1996 3 -7.16315789473684 -0.782611771363797 -1.681494057725
1996 4 -12.9405405405405 1.4795267681475 -1.051976114045
1996 5 -8.0435897435897 1.107365226141 0.8343645356879
1996 6 -14.6846153846154 1.1448170603343 -0.0538844680223995
1996 7 -34.9948717948718 1.3933691756272 0.883581472291201
1996 8 67.3833333333333 -1.4671979006657 0.0208845366102999
1996 9 -73.0527777777778 2.1214207666889 1.329492843966
1996 10 13.0027777777778 2.0897783087747 0.254206491437701
1996 11 -2.7472222222222 2.0363045064769 0.820372194854901
1996 12 -9.0305555555556 3.835624201788 1.0601380649281
1997 1 -9.2421052631579 0.505359756454599 0.23590246472689
1997 2 4.5051282051282 -1.4321243082162 0.0741100023858596
1997 3 56.8368421052632 1.7657753254103 0.124957555178201
1997 4 64.9594594594595 -3.2204732318525 -2.3853094473784
1997 5 31.9564102564103 -1.8603767093428 -1.5204741739895
1997 6 -23.6846153846154 -0.788516272998997 0.0461155319775983
1997 7 -17.0948717948718 1.7159498207885 0.2384201819686
1997 8 -36.9166666666667 1.9844150025601 0.827336149513599
1997 9 -17.5527777777778 2.7214207666889 0.596159510632599
1997 10 9.8027777777778 0.8639718571618 -0.4554709279171
1997 11 7.9527777777778 0.602971173143597 -0.112961138478399
1997 12 -0.9305555555556 -0.0676016046635972 -0.77857161249125
1998 1 -13.1421052631579 5.5053597564546 2.39719278730754
1998 2 13.3051282051282 3.6393042632124 0.50268143095729
1998 3 -1.06315789473684 -0.879385964912199 -1.4879456706282
1998 4 -14.4405405405405 1.6795267681475 -1.551976114045
1998 5 -20.7435897435897 4.3009136132378 0.415009696978299
1998 6 -22.9846153846154 3.3781503936676 1.379448865311
1998 7 -35.5948717948718 2.78046594982079 1.0448717948718
1998 8 44.3833333333333 0.661834357398796 0.698303891448997
1998 9 53.0472222222222 1.5214207666889 1.3961595106326
1998 10 -10.6972222222222 0.0575202442586011 1.2542064914377
1998 11 -5.2472222222222 1.6696378398102 2.7203721948549
1998 12 -9.7305555555556 2.2625059222181 0.41175096815391
1999 1 -13.1421052631579 5.602133950003 1.1391282711785
1999 2 -2.6948717948718 4.5678756917838 1.25268143095729
1999 3 -3.96315789473684 2.1528720996039 0.9959252971137
1999 4 -11.0405405405405 2.7795267681475 1.748023885955
1999 5 -15.6435897435897 0.978332968076501 0.447267761494398
1999 6 17.0153846153846 -0.121849606332397 0.0127821986442989
1999 7 0.605128205128203 -0.832437275985704 -0.632547559966898
1999 8 -32.2166666666667 1.7908666154634 0.407981310803898
1999 9 -24.1527777777778 1.5880874333556 -0.003840489367402
1999 10 -31.0972222222222 2.4768750829683 -2.3909547988849
1999 11 -11.2472222222222 3.2696378398102 -1.84629447181173
1999 12 -1.3305555555556 1.8625059222181 -11.7215823651794
2000 1 -11.8421052631579 4.0860049177449 1.10687020666238
2000 2 -3.4948717948718 4.2107328346409 1.57411000238586
2000 3 -2.26315789473684 2.7657753254103 1.3830220713072
2000 4 -14.4405405405405 1.9404463083774 -1.1186427807117
2000 5 -15.2435897435897 1.7202684519475 -0.552732238505602
2000 6 1.0153846153846 -1.620700181045 -0.721700559976401
2000 7 -35.5948717948718 2.4578853046595 0.012613730355703
2000 8 -14.9166666666667 0.048931131592397 -0.430728366615501
2000 9 -0.552777777777791 2.5742943299073 -0.0820014089076011
2000 10 20.7027777777778 -3.3424797557414 -0.874825766626799
2000 11 3.1527777777778 -2.0223161831783 -1.23709906951288
2000 12 -8.7305555555556 -1.1374940777819 -2.58824903184609
2001 1 -1.7421052631579 -1.0107692758035 -0.28022656753117
2001 2 15.4051282051282 0.0784577023657995 1.04633222460808
2001 3 14.0368421052632 -2.6213214487832 -2.19762308998307
2001 4 -11.6405405405405 -0.749208864036401 0.7089434261849
2001 5 -23.0435897435897 -0.376505741600901 -1.0688612707637
2001 6 -22.5846153846154 1.0344722327481 -0.273424697907402
2001 7 -14.8948717948718 0.8772401433692 -0.245450785773297
2001 8 -6.9166666666667 0.629576292882696 0.2466909882232
2001 9 -23.4527777777778 -0.460188428713401 -0.254415202011
2001 10 -22.0972222222222 0.3801008894199 0.254206491437701
2001 11 10.4527777777778 -0.056798941799002 0.8663492063492
2001 12 -3.3305555555556 0.319495169530001 1.06336387137972
2002 1 -13.1421052631579 2.6666500790352 0.6875153679527
2002 2 -9.8948717948718 -1.3249814510734 -1.67588999761414
2002 3 -7.16315789473684 1.1206140350878 -1.5202037351444
2002 4 -14.4405405405405 1.2795267681475 1.2146905526216
2002 5 2.5564102564103 0.5267200648507 0.447267761494398
2002 6 5.2153846153846 0.0781503936675989 -0.0538844680223995
2002 7 56.7051282051282 -2.7679211469534 -1.0196443341604
2002 8 -14.3166666666667 -0.402681771633404 0.214432923707101
2002 9 30.9472222222222 -0.478579233311102 -1.1371738227007
2002 10 20.4027777777778 -0.652157175096299 2.0606581043409
2002 11 -3.2472222222222 -0.730362160189802 -1.54629447181173
2002 12 -10.3305555555556 1.0614306534009 0.15691225847649
2003 1 0.8578947368421 -1.1075434693519 -0.05442011591827
2003 2 15.6051282051282 -0.324981451073402 -0.104461426185571
2003 3 16.2368421052632 -0.234224674589697 -0.3589134125637
2003 4 -13.2405405405405 -0.331584342963602 -0.2667909288598
2003 5 3.1564102564103 1.3331716777539 1.5440419550428
2003 6 -17.8846153846154 -0.555182939665698 0.546115531977598
2003 7 -20.2948717948718 -1.5098566308244 -0.438999172870098
2003 8 9.4833333333333 -0.370423707117304 -0.2371799795187
2003 9 -8.4527777777778 -1.5636367045754 0.366274453161399
2003 10 46.1027777777778 -0.877963626709199 -0.3909547988849
2003 11 16.9527777777778 -1.0303621601898 1.1870388615216
2003 12 -4.3305555555556 0.674333879207403 -2.26244258023319
2004 1 2.7578947368421 -0.268833791932501 1.84880569053334
2004 2 1.8051282051282 -1.0109420422064 -1.10692448037276
2004 3 7.63684210526316 -1.7503537068477 1.5120543293718
2004 4 -2.6405405405405 -3.4871398985192 -1.251976114045
2004 5 -20.5435897435897 -3.3119896125686 -0.649506432054
2004 6 -19.0846153846154 -1.688516272999 0.0461155319775983
2004 7 10.2051282051282 -0.284050179211505 0.141645988420201
2004 8 -24.6166666666667 -0.854294674859204 0.214432923707101
2004 9 -1.75277777777779 -1.2785792333111 -0.370507156034002
2004 10 -33.9972222222222 2.6059073410328 2.2542064914377
2004 11 5.1527777777778 0.202971173143599 0.053705528188301
2004 12 -10.3305555555556 0.222720975981602 -1.3914748382977
2005 1 2.7578947368421 1.860198466132 2.23590246472689
2005 2 30.1051282051282 -1.7535528796448 0.10982428810015
2005 3 -3.96315789473684 1.3464204867007 -0.9718166383702
2005 4 -11.6405405405405 -0.220473231852502 -1.651976114045
2005 5 29.5564102564103 -3.1829573545041 -2.0688612707637
2005 6 -26.1846153846154 -0.0551829396656984 0.1127821986443
2005 7 137.805128205128 -0.961469534050202 0.2061621174525
2005 8 -36.9166666666667 -1.8542946748592 -0.2694380440348
2005 9 -25.5527777777778 1.3880874333556 0.3961595106326
2005 10 63.5027777777778 -1.2650604009027 -0.487728992433299
2005 11 -13.3472222222222 1.3363045064769 -1.37962780514507
2005 12 -10.3305555555556 1.3517532340461 -0.48824903184609
2006 1 -8.1421052631579 5.6666500790352 -0.11893624495053
2006 2 -8.5948717948718 1.5321614060695 -0.747318569042711
2006 3 6.73684210526316 0.862549518958701 1.0926994906621
2006 4 -2.2405405405405 1.9059635497567 2.1917020468745
2006 5 2.2564102564103 0.131021140119501 -0.916173098720702
2006 6 -24.1846153846154 -0.517251905182903 -0.928597111700501
2006 7 -1.2948717948718 -0.6388888888889 -0.438999172870098
2006 8 -29.8166666666667 0.048931131592397 0.472497439836101
2006 9 11.4472222222222 0.154754100022299 -0.203840489367401
2006 10 -28.5972222222222 0.702681534581199 0.7380774591796
2006 11 -11.0472222222222 1.0029711731436 -1.4129611384784
2008 1 -1.3421052631579 0.9758825595692 -1.9509718400562
2008 2 -7.8948717948718 6.1750185489266 -0.283032854757001
2008 3 -7.16315789473684 1.9711516694964 -3.03740803621963
2008 4 -14.4405405405405 1.0461934348141 -0.685309447378399
2008 5 5.9564102564103 1.6939841030825 -0.279136061683602
2008 6 -26.1846153846154 0.273388488905702 0.3127821986443
2008 7 56.3051282051282 -3.6797491039427 -0.925020678246497
2008 8 -13.1166666666667 -1.0351702508961 0.7754928315412
2008 9 129.347222222222 -1.7156162703481 -1.2556923412192
2008 10 -13.1972222222222 -1.2949289791584 -2.6418508562325
2008 11 -14.5472222222222 0.5577330779055 -2.12010399562126
2008 12 -10.3305555555556 3.3050346578503 -2.07445592839781
2009 1 -6.6421052631579 3.6989081435514 -0.18345237398279
2009 2 -7.8948717948718 4.5421614060695 -0.655889997614141
2009 3 -0.96315789473684 -0.137450481041299 -1.7137521222411
2009 4 -12.9405405405405 1.7461934348141 0.348023885955001
2009 5 -8.5435897435897 0.0130724221708007 0.658185875638299
2009 6 -15.1846153846154 0.689644646541197 0.519678750368399
2009 7 -5.5948717948718 2.686917562724 1.6083126550869
2009 8 -13.9166666666667 0.919898873527899 1.2466909882232
2009 9 -43.2527777777778 -1.0674681222 0.540603955077099
2009 10 2.7027777777778 0.5198858356564 0.385926921545201
2009 11 18.4527777777778 0.736304506476898 -1.83438970990697
2009 12 -0.3305555555556 -1.0958274111152 -1.19658236517942
